icao,name,lon,lat,type,municipality
SSTY,Usina Foz do Chopim Airport,-53.166547,-25.556813,small_airport,Cruzeiro do Iguaçu
SSUA,Fazenda Sonora Estância Airport,-54.770000,-17.631111,small_airport,Sonora
SSUC,Fazenda Aurora II Airport,-53.203888,-21.491112,small_airport,Ribas Do Rio Pardo
SSUF,Rede D'Or São Luiz Anália Franco Helipad,-46.558315,-23.548910,heliport,São Paulo
SSUG,Aurora Heliport,-42.698064,-21.460757,heliport,Leopoldina
SSUH,Porto Frade Heliport,-44.444443,-22.969999,heliport,Angra Dos Reis
SSUI,Fazenda Novo Horizonte Airport,-48.760541,-7.096976,small_airport,Santa Fé do Araguaia
SSUJ,Estrada do Iate Clube Heliport,-47.263058,-23.607222,heliport,Mairinque
SSUL,Ultraleve Clube Curitiba Airport,-49.154167,-25.476944,small_airport,São José dos Pinhais
SSUM,Orlando de Carvalho Airport,-53.313801,-23.798700,small_airport,Umuarama
SSUN,Terminal Petrobrás - Guarulhos Heliport,-46.446945,-23.470278,heliport,Guarulhos
SSUO,Unifly Heliport,-46.330555,-23.408611,heliport,Arujá
SSUP,Hospital Santa Joana Heliport,-34.898056,-8.051667,heliport,Recife
SSUR,Fazenda Tamanduá Bandeira Airport,-52.869372,-21.585423,small_airport,Santa Rita do Pardo
SSUS,Uniggel Sementes - Fazenda Santa Maria Airport,-52.896824,-18.413577,small_airport,Costa Rica
SSUU,Fazenda Colorado Airport,-49.480000,-10.741667,small_airport,Lagoa Da Confusão
SSUV,José Cleto Airport,-51.066754,-26.233224,small_airport,União da Vitória
SSUW,Fazenda Palmeiras Airport,-51.505539,-22.775956,small_airport,Centenário do Sul
SSUY,Fazenda Menina Airport,-51.476898,-20.640499,small_airport,Itapura
SSVA,Fazenda Visa Estância Airport,-57.629166,-19.062500,small_airport,Ladário
SSVB,Fazenda Vaca Branca Airport,-53.821174,-23.066515,small_airport,Naviraí
SSVE,Fazenda Cerro Verde Airport,-55.057777,-23.812778,small_airport,Tacuru
SSVG,Fazenda Santa Virgínia Airport,-55.653944,-22.279057,small_airport,Ponta Porã
SSVH,Fazenda Paquetá Airport,-55.127777,-22.366943,small_airport,Ponta Porã
SSVI,Videira Airport,-51.141899,-26.999701,small_airport,Videira
SSVK,Fazenda Dom Arlindo Airport,-54.156944,-22.794443,small_airport,Naviraí
SSVL,Fazenda Santa Claudina Airport,-54.677776,-22.521667,small_airport,Caarapó
SSVN,Veranópolis Airport,-51.568067,-28.935407,small_airport,Veranópolis
SSVO,Usina de Monções Airport,-50.126945,-20.871668,small_airport,Monções
SSVP,Fazenda São Joaquim Airstrip,-39.866290,-18.263982,small_airport,Conceição da Barra
SSVS,Zezé Heliport,-47.003283,-23.128289,heliport,Jundiaí
SSVU,Fazenda Serra do Cabral Airport,-44.350278,-17.698889,small_airport,Lassance
SSVV,Fazenda Vaticano Airport,-56.120272,-21.285926,small_airport,Nioaque
SSVW,Fazenda Galera Airport,-59.556946,-14.513056,small_airport,Conquista D`Oeste
SSVY,Fazenda Três Barras Airport,-48.173302,-20.937799,small_airport,Pitangueiras
SSVZ,Autovias Heliport,-47.754722,-21.163333,heliport,Ribeirão Preto
SSWG,Laguna Helistop,-46.556594,-21.781182,heliport,Poços de Caldas
SSWH,Dr. Emílio Fehr Airport,-47.820806,-21.906268,small_airport,São Carlos
SSWI,Escas-Ipê Heliport,-46.320833,-23.157222,heliport,Nazaré Paulista
SSWJ,Studart Heliport,-37.794722,-4.457222,heliport,Fortim
SSWM,Fazenda Santa Maria Airport,-51.320029,-23.495871,small_airport,Londrina
SSWP,Fazenda Araguaia Airport,-50.209812,-8.741466,small_airport,Santa Maria das Barreiras
SSWR,Fazenda Campana Airport,-54.294185,-21.894132,small_airport,Rio Brilhante
SSWS,Caçapava do Sul Airport,-53.458177,-30.549625,small_airport,Caçapava do Sul
SSWU,Quick Heliport,-49.260555,-16.620278,heliport,Goiânia
SSWV,Fazenda Barra Grande Airport,-50.036105,-23.589072,small_airport,Tomazina
SSWW,Fazenda Belém Airport,-55.894722,-18.674168,small_airport,Corumbá
SSWY,Flamboyant Heliport,-47.167742,-23.049027,heliport,Indaiatuba
SSWZ,Fazenda Dona Neném Airport,-46.273888,-18.509443,small_airport,Presidente Olegário
SSXA,Fazenda Congonhas Airport,-50.934444,-23.038610,small_airport,Rancho Alegre
SSXB,Casa das Onças Airport,-56.570669,-17.152219,small_airport,Barão de Melgaço
SSXD,Sarandi Airport,-52.863602,-27.981100,small_airport,Sarandi
SSXF,Alexandre Castro e Silva Helipad,-34.892798,-8.111772,heliport,Recife
SSXH,Sócrates Mariani Bittencourt Airport,-41.817501,-14.255400,small_airport,Brumado
SSXI,Fazenda Macisa Airport,-56.798977,-11.182804,small_airport,Tabaporã
SSXJ,Unidade de Tratamento de Gás de Cacimbas (UTCG) Heliport,-39.758331,-19.465834,heliport,Linhares
SSXL,Laguna Airport,-56.335835,-20.434723,small_airport,Miranda
SSXM,Fazenda Guaciara Airport,-53.880853,-22.785950,small_airport,Jateí
SSXN,Aéreo Amazônia Airport,-55.114722,-8.298333,small_airport,Altamira
SSXO,Pousada das Águias Airport,-52.129166,-23.288889,small_airport,Presidente Castelo Branco
SSXQ,Fazenda Jota III Airport,-51.971108,-19.330599,small_airport,Inocência
SSXS,Miramar Maragogi Heliport,-35.178612,-8.958889,heliport,Maragogi
SSXT,Clube Céu Heliport,-43.390267,-22.977676,heliport,Rio de Janeiro
SSXV,Fazenda Santa Rita Airport,-54.112221,-22.950001,small_airport,Naviraí
SSXW,Fazendas Reunidas Schlatter Airport,-52.600277,-18.807777,small_airport,Chapadão Do Sul
SSXX,Xanxerê Airport,-52.372862,-26.875067,small_airport,Xanxerê
SSXZ,Fazenda Santa Rosa Airport,-50.129166,-19.747499,small_airport,Iturama
SSYA,Fazenda Tropical Airport,-49.195157,-14.877320,small_airport,São Luiz do Norte
SSYC,Fazenda Mimoso Airport,-52.966901,-19.049771,small_airport,Chapadão do Sul
SSYD,Fazenda Andorinha I Airport,-49.208057,-7.548056,small_airport,Pau D`Arco
SSYE,Fazenda Roberta Airport,-58.501667,-15.320833,small_airport,Araputanga
SSYF,Fazenda do Café Airport,-48.720554,-18.871668,small_airport,Monte Alegre De Minas
SSYG,Edifício Palládio Heliport,-46.685619,-23.595020,heliport,São Paulo
SSYI,Fazenda Sesmarias Airport,-40.833663,-13.055395,small_airport,Itaeté
SSYJ,Igreja Messiânica Mundial do Brasil Heliport,-46.755554,-23.761944,heliport,São Paulo
SSYL,Fazenda Tuju Puitan Airport,-54.568890,-23.341110,small_airport,Iguatemi
SSYO,Cachoeira Rica Airport,-55.614723,-15.262500,small_airport,Chapada dos Guimarães
SSYP,Gessomar Airport,-43.919575,-4.521275,small_airport,Codó
SSYQ,Agropecuária Monte Alverne Airport,-52.879444,-28.378889,small_airport,Carazinho
SSYR,Fazenda Santa Maria Airport,-52.319283,-20.346468,small_airport,Três Lagoas
SSYS,Fazenda Imbaúba Airport,-52.536388,-19.908890,small_airport,Três Lagoas
SSYT,Itapiranga Airport,-53.685799,-27.142500,small_airport,Itapiranga
SSYU,Fazenda Três Pontes Airport,-52.585309,-19.830639,closed,Três Lagoas
SSYV,Fazenda Progresso Airport,-52.851391,-19.726389,small_airport,Água Clara
SSYW,Fazenda Terra Forte Airport,-54.778775,-18.266569,closed,Coxim
SSYY,Fazenda Fundãozinho Airport,-53.149445,-18.951111,small_airport,Costa Rica
SSYZ,Fazenda Cedro Airport,-55.410152,-22.849860,small_airport,Aral Moreira
SSZA,Fazenda São Sebastião da Formosa Airport,-56.753334,-17.722221,small_airport,Corumbá
SSZC,Fazenda Lambari Airport,-54.999262,-18.025275,small_airport,Coxim
SSZF,Fazenda Santa Gertrudes Airport,-56.021667,-18.477777,small_airport,Corumbá
SSZG,Fazenda São João Airport,-52.896389,-19.257221,small_airport,Água Clara
SSZH,Fazenda Corrientes Airport,-54.714375,-23.645969,small_airport,Tacuru
SSZI,Condomínio Laguna Heliport,-35.800694,-9.703204,heliport,Marechal Deodoro
SSZL,Fazenda Córrego Azul Airport,-52.157492,-21.441610,small_airport,Brasilândia
SSZM,Reserva Acurizal Airport,-57.554401,-17.832875,small_airport,Corumbá
SSZN,Prudentópolis Airport,-50.923443,-25.182639,small_airport,Prudentópolis
SSZO,Santa Marta I Airport,-50.652199,-8.541299,small_airport,Santa Maria das Barreiras
SSZP,Fazenda Santa Adriana Airport,-54.215832,-22.696112,small_airport,Jateí
SSZQ,Fazenda Panorama Airport,-56.269402,-22.039000,small_airport,Bela Vista
SSZR,Luis Alberto Lehr Airport,-54.520628,-27.906580,small_airport,Santa Rosa
SSZT,Fazenda São João Airport,-49.341110,-22.794167,small_airport,Águas De Santa Bárbara
SSZU,Fazenda Três Marias Airport,-53.049556,-19.503125,small_airport,Água Clara
SSZW,Usina Coruripe - Filial Limeira do Oeste Airport,-50.654031,-19.520191,small_airport,Limeira Do Oeste
SW1B,Sítio Bela Vista Heliport,-45.881206,-22.670706,heliport,Paraisópolis
SW1G,Vila Galé Heliport,-43.659472,-20.365594,heliport,Ouro Preto
SW1H,Fazenda Belo Horizonte Airstrip,-53.156600,-15.396000,small_airport,Barra do Garças
SW1L,Fazenda São Lourenço Airstrip,-54.771556,-22.909790,small_airport,Amambai
SW1M,Agripark Heliport,-43.964106,-16.518383,heliport,Montes Claros
SW1N,Novo Horizonte Heliport,-46.412147,-23.006789,heliport,Piracaia
SW1O,Juarez Filho Heliport,-48.672716,-27.673283,heliport,Palhoça
SW1Q,Rebouças Airport,-60.514423,0.285045,small_airport,Rorainópolis
SW1R,Fazenda MK Airport,-43.887663,-4.328921,small_airport,Codó
SW1S,Fazenda Aldeia Velha Airport,-50.812392,-12.091782,small_airport,Novo Santo Antônio
SW1T,Madero Industria Heliport,-50.094812,-25.184028,heliport,Ponta Grossa
SW1U,JMX Heliport,-42.895333,-22.937336,heliport,Maricá
SW1W,São Pedro Airport,-46.022057,-12.580049,small_airport,São Desidério
SW1Y,Fazenda Amanda e Carolina - ACM Agronegócios Airstrip,-57.831792,-13.211542,small_airport,Brasnorte
SW1Z,HELIBH II Heliport,-43.961467,-20.047264,heliport,Nova Lima
SW20,Fazenda Colorado Airstrip,-49.355763,-2.452028,small_airport,Cametá
SW21,G3 Mining Airstrip,-59.843794,-14.480528,small_airport,Nova Lacerda
SW23,Extra Cargo Heliport,-48.603492,-26.250775,heliport,São Francisco do Sul
SW24,Ilha do Comendador Heliport,-51.043099,-14.728929,heliport,Aruanã
SW25,Mascarenhas Heliport,-40.800942,-14.864481,heliport,Vitória da Conquista
SW26,Fazenda São Francisco do Perigara Airstrip,-56.258539,-16.902807,small_airport,Barão de Melgaço
SW27,Fazenda Caiçara Airport,-47.737885,-16.457162,small_airport,Luziânia
SW28,Fazenda Boa Vista Heliport,-42.331581,-19.065665,heliport,Açucena
SW29,Fazenda Campo Bonito Airstrip,-61.382470,3.496549,small_airport,Amajari
SW2A,Cesconetto Airport,-39.559424,-16.293641,small_airport,Eunápolis
SW2B,Fazenda Pedra da Letra Airport,-38.682855,-7.392682,small_airport,Mauriti
SW2C,Fazenda Recreio Airport,-54.084413,-13.409018,small_airport,Paranatinga
SW2D,Fazenda Nápoles Airport,-49.056532,-3.181284,small_airport,Moju
SW2E,Ponto Novo Fruticultura Airport,-38.656428,-11.489700,small_airport,Sátiro Dias
SW2F,Lucas do Rio Verde Airport,-56.148797,-12.932506,small_airport,Lucas do Rio Verde
SW2G,Tailândia Airport,-48.934162,-2.982699,small_airport,Tailândia
SW2H,KM 47 Airport,-40.262235,-18.751067,small_airport,São Mateus
SW2I,Kikos Ranch Airport,-50.414268,-14.365114,small_airport,Nova Crixás
SWAA,Fazenda Ykaraí Airport,-50.592777,-14.543900,small_airport,Nova Crixás
SWAB,Bradesco Previdência Heliport,-46.856843,-23.486573,heliport,Barueri
SWAC,Mina Águas Claras Heliport,-43.914520,-19.968950,heliport,Nova Lima
SWAD,Fazenda Santa Adelaide Airport,-49.597006,-18.260878,small_airport,Bom Jesus de Goiás
SWAE,Uaicas Airport,-63.169445,3.551929,small_airport,Alto Alegre
SWAG,Agrícola Rio Galhão Airport,-46.076944,-10.424722,small_airport,Mateiros
SWAI,Fazenda Alvorada I Airport,-52.654444,-10.706667,small_airport,São José do Xingu
SWAJ,Viatec Aviação Agrícola Airport,-53.266308,-33.215966,small_airport,Santa Vitória do Palmar
SWAK,Assunção do Içana Airport,-67.603585,1.061726,small_airport,São Gabriel da Cachoeira
SWAM,Fazenda Agropecuária Gomes Airport,-49.151692,-23.649660,small_airport,Taquarituba
SWAO,Anamoim Airport,-67.406097,1.785851,small_airport,São Gabriel da Cachoeira
SWAQ,Érico Airport,-62.409401,3.763330,closed,Boa Vista
SWAR,Fazenda Aruanã Airport,-51.587892,-13.081903,small_airport,Ribeirão Cascalheira
SWAU,Fazenda Nossa Senhora Aparecida Airport,-48.583883,-19.948255,small_airport,Pirajuba
SWAX,Fazenda Sassapão Airport,-45.845278,-10.748889,small_airport,Formosa do Rio Preto
SWAZ,Santo Atanázio Airport,-69.354630,0.470769,small_airport,São Gabriel da Cachoeira
SWBC,Barcelos Airport,-62.918603,-0.981191,small_airport,Barcelos
SWBE,Walfrido Salmito de Almeida Airport,-40.893813,-4.042841,small_airport,São Benedito
SWBF,Fazenda Boa Fortuna Airport,-49.492019,-10.005019,small_airport,Pium
SWBG,André Antônio Maggi Airport,-59.384800,-15.193400,small_airport,Pontes e Lacerda
SWBI,Barreirinha Airport,-57.058023,-2.791920,small_airport,Barreirinha
SWBJ,Fazenda Itarema Airport,-52.044446,-13.255318,small_airport,Canarana
SWBK,Fazenda Paladino Airport,-45.832500,-13.089444,small_airport,São Desidério
SWBM,Bauminas Heliport,-42.732444,-21.375625,heliport,Cataguases
SWBR,Borba Airport,-59.602402,-4.406340,small_airport,Borba
SWBU,Projeto Paraíba Airport,-55.085530,-10.213519,small_airport,Peixoto de Azevedo
SWBV,Auaris Airport,-64.493635,4.003466,small_airport,Boa Vista
SWBX,Fazenda Santo Antônio do Paraíso Airport,-55.222148,-17.491674,small_airport,Itiquira
SWBY,Fazenda Goiasa Airport,-49.704762,-18.033436,small_airport,Bom Jesus de Goiás
SWBZ,JPO Airport,-55.764263,-12.606920,small_airport,Sorriso
SWCA,Carauari Airport,-66.897552,-4.871473,small_airport,Carauari
SWCB,Campos Belos Airport,-46.711208,-13.006213,small_airport,Campos Belos
SWCC,Fazenda Curitiba Airport,-60.418333,-13.546667,small_airport,Comodoro
SWCE,Fazenda Colibri Airport,-55.398701,-16.204300,small_airport,Santo Antônio do Leverger
SWCF,Fazenda Fronteira do Guaporé Airport,-60.477222,-13.735278,small_airport,Comodoro
SWCI,Agropecuária Rio da Prata Airport,-46.550022,-14.223138,small_airport,Posse
SWCJ,Coperjava Airport,-49.712237,-11.835873,small_airport,Formoso Do Araguaia
SWCM,Fazenda Couto Magalhães Airport,-52.933202,-13.994372,small_airport,Água Boa
SWCO,Fazenda Continental Airport,-51.213759,-14.706057,small_airport,Cocalinho
SWCQ,Costa Marques Airport,-64.251602,-12.421100,small_airport,Costa Marques
SWCS,Corticeiras Airport,-51.936816,-30.978246,small_airport,Cristal
SWCT,Santa Rosa Pantanal Hotel Airport,-56.791377,-17.366367,small_airport,Poconé
SWCU,Fazenda Canuanã Airport,-49.903700,-11.975223,small_airport,Formoso do Araguaia
SWCZ,Ceres Airport,-49.604019,-15.344220,small_airport,Ceres
SWDC,Fazenda Arco-Íris Airport,-53.573424,-16.935550,small_airport,Alto Garças
SWDE,Fazenda Piratininga Airport,-50.328188,-12.822572,small_airport,São Miguel do Araguaia
SWDF,Braço do Norte Airport,-55.040184,-9.522029,small_airport,Novo Mundo
SWDG,Fazenda São José Airport,-49.164722,-21.744444,closed,Reginópolis
SWDH,Damha Golfe Heliport,-47.898180,-21.951226,heliport,São Carlos
SWDJ,Fazenda Tundavala Airport,-52.036239,-14.857330,small_airport,Barra do Garças
SWDL,Del Rey Heliport,-38.440159,-12.992708,heliport,Salvador
SWDM,Diamantino Airport,-56.400398,-14.376900,small_airport,Diamantino
SWDN,Dianópolis Airport,-46.846699,-11.595400,small_airport,Dianópolis
SWDP,Haras da Mata Heliport,-47.924278,-23.175074,heliport,Cesário Lange
SWDQ,Fazenda Saltos do Poente Airport,-55.266176,-16.437618,small_airport,Santo Antônio do Leverger
SWDV,Descalvados Lenda Turismo Airport,-57.757403,-16.737443,small_airport,Cáceres
SWDX,Edifício Torre Almirante Heliport,-43.175486,-22.907299,heliport,Rio de Janeiro
SWDY,Fazenda Água Fria Airport,-50.377499,-14.754531,small_airport,Nova Crixás
SWEA,Fazenda Santiago de Compostela,-60.270319,-13.450612,small_airport,Comodoro
SWEC,Estância Araguaia Airport,-52.095690,-15.897480,small_airport,Aragarças
SWED,Fazenda Eldorado Airport,-49.127489,-7.758636,small_airport,Arapoema
SWEE,Estirão do Equador Airport,-71.560799,-4.523780,small_airport,Atalaia Do Norte
SWEF,Fazenda Europa Airport,-51.156700,-14.812989,small_airport,Cocalinho
SWEI,Eirunepé Airport,-69.879709,-6.639533,small_airport,Eirunepé
SWEK,Canarana Airport,-52.268296,-13.576545,small_airport,Canarana
SWEM,Emal - Empresa de Mineiração Aripuanã Ltda. Airport,-54.003334,-14.618889,small_airport,Primavera Do Leste
SWEN,Estância Recanto Airport,-56.087244,-9.937751,small_airport,Alta Floresta
SWEO,Itapara Sport Fishing Airport,-61.549999,0.209722,small_airport,Rorainópolis
SWEP,Estância Punta del Este Airport,-50.982379,-22.804394,small_airport,Sertaneja
SWET,Fazenda Encantado Airport,-58.799697,-13.312904,small_airport,Sapezal
SWEU,Ecotur Univini Park Airport,-61.662983,0.797558,small_airport,Caracaraí
SWEW,Fazenda Felicidade Airport,-58.631668,-15.842222,small_airport,Porto Esperidião
SWFA,Fazenda Pamplona Airport,-47.617222,-16.250557,small_airport,Cristalina
SWFB,Fazendas Bergamini Heliport,-49.424154,-23.787210,heliport,Riversul
SWFG,Fazenda Guanabara Airport,-51.677502,-12.030000,small_airport,Barra Do Garças
SWFL,Fazenda Peixe Bravo Airport,-50.382778,-10.093889,small_airport,Santa Terezinha
SWFN,Flores Airport,-60.021937,-3.072917,small_airport,Manaus
SWFP,Fazenda Primavera Airport,-52.028684,-10.637303,small_airport,Porto Alegre Do Norte
SWFQ,Fazenda Alvorada Airport,-48.679199,-10.392000,small_airport,Porto Nacional
SWFR,Formosa Airport,-47.345699,-15.555100,small_airport,Formosa
SWFT,Fazenda Santa Márcia Airport,-52.141618,-16.579439,small_airport,Caiapônia
SWFU,Fortuna Airport,-59.500557,-16.166945,small_airport,Fortuna
SWFV,Terramare Airport,-45.864788,-20.722335,small_airport,Guapé
SWFX,São Félix do Araguaia Airport,-50.689602,-11.632400,small_airport,São Félix Do Araguaia
SWFZ,Fazenda Shalon Airport,-56.675869,-9.987398,small_airport,Alta Floresta
SWGC,Agricenter Airport,-55.579160,-22.627129,small_airport,Ponta Porã
SWGD,Fazenda Maiador Airport,-48.211119,-18.174926,small_airport,Goiandira
SWGH,Fazenda Primavera Airport,-57.621388,-16.246111,small_airport,Cáceres
SWGI,Gurupi Airport,-49.132198,-11.739600,small_airport,Gurupi
SWGK,Fazenda Sete Barras Airport,-51.694515,-12.561580,small_airport,Ribeirão Cascalheira
SWGN,Araguaína Airport,-48.240501,-7.227870,medium_airport,Araguaína
SWGO,Santa Cecília Airport,-49.135330,-15.342632,small_airport,Goianésia
SWGP,Palmeiras de Goiás Airport,-49.878899,-16.826900,small_airport,Palmeiras De Goiás
SWGQ,Fazenda Monte Alegre Airport,-57.354168,-14.780833,small_airport,Nova Olímpia
SWGT,Fazenda Nova Airport,-50.208507,-17.172918,small_airport,Jandaia
SWGU,Fazenda Água Fria Airport,-50.063592,-12.402723,small_airport,Sandolândia
SWGV,Fazenda Cocal II Airport,-52.607777,-12.801944,small_airport,Água Boa
SWGW,Fazenda Santa Rita do Araguaia Airport,-51.599684,-15.437529,small_airport,Jussara
SWGX,Primavera Hospital Helipad,-37.064921,-10.950251,heliport,Aracaju
SWGY,Sierra Móveis Gramado Heliport,-50.853374,-29.417320,heliport,Gramado
SWGZ,Usinas Itamarati Airport,-57.188846,-14.776846,small_airport,Nova Olímpia
SWHC,Caracol Heliport,-50.851886,-29.317271,heliport,Canela
SWHD,Fazenda Ipuitã Airport,-53.901218,-23.022277,small_airport,Naviraí
SWHI,Gold Meat Heliport,-47.311667,-21.265000,heliport,Cajuru
SWHK,Hbuster Helipad,-46.884922,-23.619013,heliport,Cotia
SWHL,Fazenda Marabá Airport,-55.121666,-15.275000,small_airport,Campo Verde
SWHM,Lobo Agropecuaria Airport,-53.662833,-18.312500,small_airport,Alcinópolis
SWHP,Frederico Carlos Müller Airport,-52.152003,-14.019959,small_airport,Água Boa
